ID,Exact label,Normalized name,Value,Qualifier,Unit,Data type,Definition,Page,Section,Category (IAOOI-v0),AoO chapter,Geographic level,Geographic scope,Period,Source (quote),Confidence,Status,DQ refs,Note
IND-273,First Timers — 2025 JCI Africa & Middle East Conference (Durban),output.events.first_timers.afme,116,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,60,JCI Events Area Conferences and World Congress,OUTPUT,International Cooperation,event,2025 JCI Africa & Middle East Conference (Durban),2025,116 First Timers out of 429 Attendees,H,extracted,VDA-02,"association by denominator (VDA-02, confidence H)"
IND-274,First Timers — 2025 JCI European Conference (Herning),output.events.first_timers.europe,168,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,60,JCI Events Area Conferences and World Congress,OUTPUT,International Cooperation,event,2025 JCI European Conference (Herning),2025,"168 First Timers out of 1,068 Attendees",H,extracted,VDA-02,"association by denominator (VDA-02, confidence H)"
IND-275,National Organization Attendances per Area Conference (2025),output.events.no_attendance,,,national_organization,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,60,JCI Events Area Conferences and World Congress,OUTPUT,International Cooperation,event,4 Area Conferences,2025,—,H,visual_data_not_extracted,VDX-03,
IND-276,"Attendees — 2024 World Congress (Taoyuan, Taiwan)",output.events.attendees.wc2024,3856,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,61,2024 JCI World Congress,OUTPUT,International Cooperation,event,"2024 World Congress (Taoyuan, Taiwan)",2024–2025,"3,856 Attendees",H,extracted,DQC-06,same number as registrations p. 59 but labelled 'Attendees': kept as a distinct indicator
IND-277,Attendees — 2025 JCI Africa & Middle East Conference (Durban),output.events.attendees.afme,429,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,64,2025 JCI Africa & Middle East Conference,OUTPUT,International Cooperation,event,2025 JCI Africa & Middle East Conference (Durban),2024–2025,429 Attendees,H,extracted,DQC-06,same number as registrations p. 59 but labelled 'Attendees': kept as a distinct indicator
IND-278,Attendees — 2025 JCI Conference of America (Roatán),output.events.attendees.america,364,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,65,2025 JCI Conference of America,OUTPUT,International Cooperation,event,2025 JCI Conference of America (Roatán),2024–2025,364 Attendees,H,extracted,DQC-06,same number as registrations p. 59 but labelled 'Attendees': kept as a distinct indicator
IND-279,Attendees — 2025 JCI European Conference (Herning),output.events.attendees.europe,1068,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,68,2025 JCI European Conference,OUTPUT,International Cooperation,event,2025 JCI European Conference (Herning),2024–2025,"1,068 Attendees",H,extracted,DQC-06,same number as registrations p. 59 but labelled 'Attendees': kept as a distinct indicator
IND-280,Attendees — 2025 JCI Asia & the Pacific Conference (Ulaanbaatar),output.events.attendees.aspac,5012,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,70,2025 JCI Asia-Pacific Conference,OUTPUT,International Cooperation,event,2025 JCI Asia & the Pacific Conference (Ulaanbaatar),2024–2025,"5,012 Attendees",H,extracted,DQC-06,same number as registrations p. 59 but labelled 'Attendees': kept as a distinct indicator
IND-281,International Human Duties Day date,ihd.day,July 10,exact,date,date,NOT SPECIFIED IN THE SOURCE DOCUMENT,71,International Human Duties Initiative,CONTEXT,International Cooperation,global_network,GLOBAL,NOT SPECIFIED,held annually on July 10,H,extracted,,
IND-282,Universal Declaration of Human Duties for Leaders — launch year,ihd.declaration_launch_year,2022,exact,year,date_year,NOT SPECIFIED IN THE SOURCE DOCUMENT,71,International Human Duties Initiative,CONTEXT,International Cooperation,global_network,GLOBAL,NOT SPECIFIED,launched in 2022,H,extracted,,
IND-283,participants — International Human Duties Celebration (New York),ihd.new_york.participants,100,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,71,International Human Duties Initiative,OUTPUT,International Cooperation,national_organization,JCI USA / JCI New York States,2025,it gathered 100 participants over four days,H,extracted,,
IND-284,days — International Human Duties Celebration (New York),ihd.new_york.days,4,exact,day,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,71,International Human Duties Initiative,ACTIVITY,International Cooperation,national_organization,JCI USA / JCI New York States,2025,100 participants over four days,H,extracted,,
IND-285,participants — Bridging Connections walk,ihd.new_york.walk_participants,50,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,71,International Human Duties Initiative,OUTPUT,International Cooperation,national_organization,JCI USA / JCI New York States,2025,More than 50 participants joined the Bridging Connections walk,H,extracted,,
IND-286,food care packages delivered (Bundle of Joy Project),ihd.new_york.food_packages,100,exact,package,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,71,International Human Duties Initiative,OUTPUT,International Cooperation,national_organization,JCI USA / JCI New York States,2025,delivered 100 food care packages to families in need in Elmhurst,H,extracted,,
IND-287,International Human Duties National Ambassadors selected,ihd.national_ambassadors,78,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,72,International Human Duties Initiative,INPUT,International Cooperation,global_network,GLOBAL,2025,78 International Human Duties National Ambassadors were selected,H,extracted,,
IND-288,International Human Duties Petitions Signed via change.org,ihd.petition_signatures.total,67101,exact,signature,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,global_network,GLOBAL,2025,"International Human Duties Petitions Signed via change.org … 67,101",H,extracted,,
IND-289,International Human Duties Campaign Signatures per Area — Asia and the Pacific,ihd.petition_signatures.aspac,54921,exact,signature,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,ASPAC,2025,"Asia and the Pacific 54,921 (81.85%) from 35 Countries",H,extracted,,
IND-290,International Human Duties Campaign Signatures per Area — Asia and the Pacific — share,ihd.petition_signatures.aspac.share,0.8184999999999999,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,ASPAC,2025,"Asia and the Pacific 54,921 (81.85%)",H,extracted,,
IND-291,International Human Duties Campaign Signatures per Area — Asia and the Pacific — countries,ihd.petition_countries.aspac,35,exact,country,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,ASPAC,2025,from 35 Countries,L,extracted,DQC-23,
IND-292,International Human Duties Campaign Signatures per Area — America,ihd.petition_signatures.america,3656,exact,signature,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,AMERICA,2025,"America 3,656 (5.45%) from 45 Countries",H,extracted,,
IND-293,International Human Duties Campaign Signatures per Area — America — share,ihd.petition_signatures.america.share,0.0545,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,AMERICA,2025,"America 3,656 (5.45%)",H,extracted,,
IND-294,International Human Duties Campaign Signatures per Area — America — countries,ihd.petition_countries.america,45,exact,country,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,AMERICA,2025,from 45 Countries,L,extracted,DQC-23,
IND-295,International Human Duties Campaign Signatures per Area — Africa and the Middle East,ihd.petition_signatures.afme,6867,exact,signature,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,AFME,2025,"Africa and the Middle East 6,867 (10.23%) from 63 Countries",H,extracted,,
IND-296,International Human Duties Campaign Signatures per Area — Africa and the Middle East — share,ihd.petition_signatures.afme.share,0.1023,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,AFME,2025,"Africa and the Middle East 6,867 (10.23%)",H,extracted,,
IND-297,International Human Duties Campaign Signatures per Area — Africa and the Middle East — countries,ihd.petition_countries.afme,63,exact,country,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,AFME,2025,from 63 Countries,L,extracted,DQC-23,
IND-298,International Human Duties Campaign Signatures per Area — Europe,ihd.petition_signatures.europe,1657,exact,signature,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,EUROPE,2025,"Europe 1,657 (2.47%) from 48 Countries",H,extracted,,
IND-299,International Human Duties Campaign Signatures per Area — Europe — share,ihd.petition_signatures.europe.share,0.024700000000000003,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,EUROPE,2025,"Europe 1,657 (2.47%)",H,extracted,,
IND-300,International Human Duties Campaign Signatures per Area — Europe — countries,ihd.petition_countries.europe,48,exact,country,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,OUTPUT,International Cooperation,geographic_area,EUROPE,2025,from 48 Countries,L,extracted,DQC-23,
IND-301,International Human Duties Reported Activities — total,ihd.reported_activities.total,42,exact,activity,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,global_network,GLOBAL,2025,International Human Duties Reported Activites per Area … 42,H,extracted,,
IND-302,International Human Duties Reported Activites per Area — Asia and the Pacific,ihd.reported_activities.aspac,10,exact,activity,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,geographic_area,ASPAC,2025,Asia and the Pacific 10,H,extracted,,
IND-303,International Human Duties Reported Activites per Area — Asia and the Pacific — share,ihd.reported_activities.aspac.share,0.23809999999999998,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,geographic_area,ASPAC,2025,Asia and the Pacific 10 (23.81%),H,extracted,,
IND-304,International Human Duties Reported Activites per Area — America,ihd.reported_activities.america,6,exact,activity,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,geographic_area,AMERICA,2025,America 6,H,extracted,,
IND-305,International Human Duties Reported Activites per Area — America — share,ihd.reported_activities.america.share,0.1429,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,geographic_area,AMERICA,2025,America 6 (14.29%),H,extracted,,
IND-306,International Human Duties Reported Activites per Area — Africa and the Middle East,ihd.reported_activities.afme,19,exact,activity,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,geographic_area,AFME,2025,Africa and the Middle East 19,H,extracted,,
IND-307,International Human Duties Reported Activites per Area — Africa and the Middle East — share,ihd.reported_activities.afme.share,0.4524,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,geographic_area,AFME,2025,Africa and the Middle East 19 (45.24%),H,extracted,,
IND-308,International Human Duties Reported Activites per Area — Europe,ihd.reported_activities.europe,7,exact,activity,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,geographic_area,EUROPE,2025,Europe 7,H,extracted,,
IND-309,International Human Duties Reported Activites per Area — Europe — share,ihd.reported_activities.europe.share,0.16670000000000001,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,73,International Human Duties Initiative,ACTIVITY,International Cooperation,geographic_area,EUROPE,2025,Europe 7 (16.67%),H,extracted,,
IND-310,participants discussed the 7 duties at thematic roundtables,ihd.ankara.participants.roundtables,49,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,75,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Ankara (JCI Türkiye),2025,where 49 participants discussed the 7 duties at thematic roundtables,H,extracted,DQC-11,
IND-311,participants engaged,ihd.ankara.participants.engaged,45,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,75,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Ankara (JCI Türkiye),2025,We engaged 45 participants,H,extracted,DQC-11,
IND-312,policy-oriented outcome summaries,ihd.ankara.outcome_summaries,7,exact,document,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,75,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Ankara (JCI Türkiye),2025,generated 7 policy-oriented outcome summaries,H,extracted,,
IND-313,joint declaration,ihd.ankara.joint_declaration,1,exact,document,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,75,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Ankara (JCI Türkiye),2025,created a unified document titled ‘7x7 Joint Declaration’,H,extracted,,
IND-314,attendees who completed feedback forms,ihd.ankara.feedback_response_rate,1.0,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,75,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Ankara (JCI Türkiye),2025,100% of attendees completed feedback forms,H,extracted,,
IND-315,attendees indicating increased awareness and motivation to take civic action,ihd.ankara.awareness_increase,0.9,at_least,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,75,International Human Duties Impact Stories,OUTCOME,International Cooperation,local_organization,JCI Ankara (JCI Türkiye),2025,over 90% indicating increased awareness and motivation to take civic action,H,extracted,,only instrument-measured outcome in the report
IND-316,"participants — 'A Healthy Me, Wealthy Me' panel",ihd.suriname_jamaica.participants,40,approx,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,76,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Suriname and JCI Jamaica,2025,The panel attracted around 40 participants,H,extracted,,
IND-317,keynote speakers,ihd.mongolia.keynote_speakers,7,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,77,International Human Duties Impact Stories,ACTIVITY,International Cooperation,local_organization,JCI Impact Mongolia (JCI Mongolia),2025,the event featured seven keynote speakers,H,extracted,,
IND-318,attended in person,ihd.mongolia.in_person,200,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,77,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Impact Mongolia (JCI Mongolia),2025,Over 200 attended in person,H,extracted,,
IND-319,joined via livestream,ihd.mongolia.livestream,3000,exact,viewer,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,77,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Impact Mongolia (JCI Mongolia),2025,"3,000 joined via livestream",H,extracted,,
IND-320,petition signatures collected,ihd.mongolia.signatures,100,at_least,signature,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,77,International Human Duties Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Impact Mongolia (JCI Mongolia),2025,We collected over 100 petition signatures,H,extracted,,
IND-321,sponsorships secured,ihd.mongolia.sponsorships,8000000,exact,MNT,currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,77,International Human Duties Impact Stories,INPUT,International Cooperation,local_organization,JCI Impact Mongolia (JCI Mongolia),2025,secured 8 million MNT in sponsorships,H,extracted,,
IND-322,Twinning Agreements registered during Conferences — total,output.twinning.agreements.total,113,exact,agreement,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,WC 2024 + 4 Area Conferences,2024–2025,Twinning Agreements registered during Conferences … 113,H,extracted,,
IND-323,Twinning Agreements registered — 2025 JCI Asia & the Pacific Conference (Ulaanbaatar),output.twinning.agreements.aspac,14,exact,agreement,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,2025 JCI Asia & the Pacific Conference (Ulaanbaatar),2024–2025,2025 JCI Asia & the Pacific Conference (Ulaanbaatar) 14 (12.39%),H,extracted,,
IND-324,Twinning Agreements registered — 2025 JCI Asia & the Pacific Conference (Ulaanbaatar) — share,output.twinning.agreements.aspac.share,0.12390000000000001,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,2025 JCI Asia & the Pacific Conference (Ulaanbaatar),2024–2025,2025 JCI Asia & the Pacific Conference (Ulaanbaatar) 14 (12.39%),H,extracted,,
IND-325,Twinning Agreements registered — 2025 JCI Africa & Middle East Conference (Durban),output.twinning.agreements.afme,37,exact,agreement,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,2025 JCI Africa & Middle East Conference (Durban),2024–2025,2025 JCI Africa & Middle East Conference (Durban) 37 (32.74%),H,extracted,,
IND-326,Twinning Agreements registered — 2025 JCI Africa & Middle East Conference (Durban) — share,output.twinning.agreements.afme.share,0.3274,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,2025 JCI Africa & Middle East Conference (Durban),2024–2025,2025 JCI Africa & Middle East Conference (Durban) 37 (32.74%),H,extracted,,
IND-327,Twinning Agreements registered — 2025 JCI European Conference (Herning),output.twinning.agreements.europe,8,exact,agreement,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,2025 JCI European Conference (Herning),2024–2025,2025 JCI European Conference (Herning) 8 (7.08%),H,extracted,,
IND-328,Twinning Agreements registered — 2025 JCI European Conference (Herning) — share,output.twinning.agreements.europe.share,0.0708,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,2025 JCI European Conference (Herning),2024–2025,2025 JCI European Conference (Herning) 8 (7.08%),H,extracted,,
IND-329,"Twinning Agreements registered — 2024 World Congress (Taoyuan, Taiwan)",output.twinning.agreements.wc2024,26,exact,agreement,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,"2024 World Congress (Taoyuan, Taiwan)",2024–2025,"2024 World Congress (Taoyuan, Taiwan) 26 (23.01%)",H,extracted,,
IND-330,"Twinning Agreements registered — 2024 World Congress (Taoyuan, Taiwan) — share",output.twinning.agreements.wc2024.share,0.23010000000000003,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,"2024 World Congress (Taoyuan, Taiwan)",2024–2025,"2024 World Congress (Taoyuan, Taiwan) 26 (23.01%)",H,extracted,,
IND-331,Twinning Agreements registered — 2025 JCI Conference of America (Roatán),output.twinning.agreements.america,28,exact,agreement,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,2025 JCI Conference of America (Roatán),2024–2025,2025 JCI Conference of America (Roatán) 28 (24.78%),H,extracted,,
IND-332,Twinning Agreements registered — 2025 JCI Conference of America (Roatán) — share,output.twinning.agreements.america.share,0.24780000000000002,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,78,JCI Twinning,OUTPUT,International Cooperation,event,2025 JCI Conference of America (Roatán),2024–2025,2025 JCI Conference of America (Roatán) 28 (24.78%),H,extracted,,
IND-333,young people trained in entrepreneurship and business skills,twinning.madagascar.trained,100,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,79,JCI Twinning Impact Stories,OUTPUT,International Cooperation,national_organization,"JCI Madagascar twinning (with JCI Rwanda, JCI Zimbabwe, JCI Accra)",NOT SPECIFIED,trained over 100 young people in entrepreneurship and business skills,H,extracted,,
IND-334,workshops held,twinning.madagascar.workshops,3,exact,workshop,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,79,JCI Twinning Impact Stories,ACTIVITY,International Cooperation,national_organization,"JCI Madagascar twinning (with JCI Rwanda, JCI Zimbabwe, JCI Accra)",NOT SPECIFIED,held three workshops,H,extracted,,
IND-335,international projects launched,twinning.madagascar.projects,2,exact,project,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,79,JCI Twinning Impact Stories,ACTIVITY,International Cooperation,national_organization,"JCI Madagascar twinning (with JCI Rwanda, JCI Zimbabwe, JCI Accra)",NOT SPECIFIED,launched two international projects,H,extracted,,
IND-336,new jobs created,twinning.madagascar.jobs,10,exact,job,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,79,JCI Twinning Impact Stories,OUTCOME,International Cooperation,national_organization,"JCI Madagascar twinning (with JCI Rwanda, JCI Zimbabwe, JCI Accra)",NOT SPECIFIED,created 10 new jobs,M,extracted,,
IND-337,entrepreneurs encouraged to start their own businesses,twinning.madagascar.businesses_started,dozens,exact,text_quantifier,text,NOT SPECIFIED IN THE SOURCE DOCUMENT,79,JCI Twinning Impact Stories,OUTCOME,International Cooperation,national_organization,"JCI Madagascar twinning (with JCI Rwanda, JCI Zimbabwe, JCI Accra)",NOT SPECIFIED,encouraged dozens of entrepreneurs to start their own businesses,L,extracted,,
IND-338,young entrepreneurs received mentorship and training (Community Asset-Based Mapping Project),twinning.madagascar.cabm_mentored,60,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,79,JCI Twinning Impact Stories,OUTPUT,International Cooperation,national_organization,"JCI Madagascar twinning (with JCI Rwanda, JCI Zimbabwe, JCI Accra)",NOT SPECIFIED,Sixty young entrepreneurs received mentorship and training,H,extracted,,
IND-339,young people trained,twinning.colombia.trained,85,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,80,JCI Twinning Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Wayma (JCI Colombia) twinning,NOT SPECIFIED,85 young people trained,H,extracted,,
IND-340,international facilitators engaged,twinning.colombia.facilitators,6,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,80,JCI Twinning Impact Stories,INPUT,International Cooperation,local_organization,JCI Wayma (JCI Colombia) twinning,NOT SPECIFIED,six international facilitators engaged,H,extracted,,
IND-341,follow-up initiatives launched in Colombia,twinning.colombia.follow_up,4,exact,initiative,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,80,JCI Twinning Impact Stories,OUTCOME,International Cooperation,local_organization,JCI Wayma (JCI Colombia) twinning,NOT SPECIFIED,four follow-up initiatives launched in Colombia,M,extracted,,
IND-342,official agreement signed (JCI Hanoi – JCI Central),twinning.hanoi_central.agreements,1,exact,agreement,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,81,JCI Twinning Impact Stories,OUTPUT,International Cooperation,local_organization,JCI Hanoi – JCI Central,2025,one official agreement signed,H,extracted,,
IND-343,members connected (Buddy Project),twinning.switzerland_canada.buddy_members,30,at_most,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,82,JCI Twinning Impact Stories,OUTPUT,International Cooperation,national_organization,JCI Switzerland – JCI Canada,NOT SPECIFIED,connected nearly 30 members across 12 Local Organizations,H,extracted,,
IND-344,Local Organizations connected (Buddy Project),twinning.switzerland_canada.buddy_los,12,exact,local_organization,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,82,JCI Twinning Impact Stories,OUTPUT,International Cooperation,national_organization,JCI Switzerland – JCI Canada,NOT SPECIFIED,across 12 Local Organizations in Canada and Switzerland,H,extracted,,
IND-345,Total Beneficiaries Reached,output.beneficiaries_reached.cdp,21000000,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,84,Community Development Projects,OUTPUT,Community Impact,global_network,GLOBAL,NOT SPECIFIED,"21,000,000+ Total Beneficiaries Reached",M,extracted,,
IND-346,Total Projects Executed (2024-25),activity.projects_executed,1000,at_least,project,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,84,Community Development Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2024–2025,"1,000+ Total Projects Executed (2024-25)",H,extracted,DQC-03,
IND-347,Total Number of Volunteers Engaged,input.volunteers_engaged.cdp,40000,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,84,Community Development Projects,INPUT,Community Impact,global_network,GLOBAL,NOT SPECIFIED,"40,000+ Total Number of Volunteers Engaged",H,extracted,DQC-05,
IND-348,Primary SDGs Addressed / Secondary SDG,coverage.sdg_primary_secondary,,,sdg_distribution,list,NOT SPECIFIED IN THE SOURCE DOCUMENT,84,Community Development Projects,UNCERTAIN,Community Impact,global_network,GLOBAL,NOT SPECIFIED,—,H,visual_data_not_extracted,VDX-04,
IND-349,JCI RISE — year launched,rise.launch_year,2020,exact,year,date_year,NOT SPECIFIED IN THE SOURCE DOCUMENT,85,JCI RISE Projects,CONTEXT,Community Impact,global_network,GLOBAL,NOT SPECIFIED,Launched in 2020,H,extracted,,
IND-350,RISE Projects — share,activity.projects.rise_share,0.5347,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,85,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,RISE Projects 53.47%,H,extracted,,
IND-351,Other Projects — share,activity.projects.other_share,0.4653,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,85,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,Other Projects 46.53%,H,extracted,,
IND-352,Total Projects Reported for 2025,activity.projects_reported,1000,at_least,project,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,85 (+86),JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,1000+ Total Projects Reported for 2025,H,extracted,DQC-03,
IND-353,RISE Pillars Covered — Sustaining and Rebuilding Economies,activity.rise_pillar.sustaining,0.40299999999999997,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,85,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,Sustaining and Rebuilding Economies 40.30%,H,extracted,"DQC-17, DQC-18",
IND-354,RISE Pillars Covered — Preserving Mental Health,activity.rise_pillar.preserving,0.2804,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,85,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,Preserving Mental Health 28.04%,H,extracted,"DQC-17, DQC-18",
IND-355,RISE Pillars Covered — Workforce Motivation,activity.rise_pillar.workforce,0.31670000000000004,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,85,JCI RISE Projects,ACTIVITY,Community Impact,global_network,GLOBAL,2025,Workforce Motivation 31.67%,H,extracted,"DQC-17, DQC-18",
IND-356,2025 Projects Reported per Area — Asia and the Pacific,activity.projects_reported.aspac.share,0.6704000000000001,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,ACTIVITY,Community Impact,geographic_area,ASPAC,2025,Asia and the Pacific 67.04%,H,extracted,DQC-18,
IND-357,2025 Projects Reported per Area — America,activity.projects_reported.america.share,0.0915,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,ACTIVITY,Community Impact,geographic_area,AMERICA,2025,America 9.15%,H,extracted,DQC-18,
IND-358,2025 Projects Reported per Area — Africa and the Middle East,activity.projects_reported.afme.share,0.2191,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,ACTIVITY,Community Impact,geographic_area,AFME,2025,Africa and the Middle East 21.91%,H,extracted,DQC-18,
IND-359,2025 Projects Reported per Area — Europe,activity.projects_reported.europe.share,0.0191,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,86,JCI RISE Projects,ACTIVITY,Community Impact,geographic_area,EUROPE,2025,Europe 1.91%,H,extracted,DQC-18,
